X,Y,id_0,id,jenis_acc,jenis_acc2,jenis_acc_,jenis acc,kondisi ac,diameter a,pembiaya a,alamat acc,sistem pel,lokasi acc,foto acc,status cc,material a,th. pasang,icon_url
115.152932162701,-8.52050487561349,"578","2410",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pohon Beringin,,,,,./0.png
115.13987184779,-8.54357436341705,"579","2415",,,"CI Gate Valve All Flanges 6""",Gate Valve,,,,,MA Dedari,Pertigaan Kantos DPRD Kab. Tabanan,,Tutup Full,,,./0.png
115.137938109571,-8.54171418786989,"580","2417",,PVC Bend AS 6''x90',CI Gate Valve AF 6'',Gate Valve,,"6""",,,,Gerbang Kota Tabanan,,,,,./0.png
115.138595187649,-8.54261690538762,"581","2418",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Kantor Pajak,,,,,./0.png
115.140357673865,-8.55397536753687,"582","2419",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Terminal Kediri,,,,,./0.png
115.140114382477,-8.55477684957743,"583","2420",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Perempatan Patung Dr. Ir. Soekarno / Tiang Listrik 6,,,,,./0.png
115.138093883208,-8.55924246762194,"584","2422",,,CI Gate Valve AF 4'',Gate Valve,,,,,,Perempatan Kantor Camat Kediri,,,,,./0.png
115.146193141372,-8.53862372977938,"585","2423",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Perempatan Br. Tanah Bang,,,,,./0.png
115.146200443609,-8.53862711907169,"586","2424",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Perempatan Br. Tanah Bang,,,,,./0.png
115.152244976514,-8.54044915395222,"587","2425",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Senapahan - Koripan,,,,,./0.png
115.145829671436,-8.55674333585012,"588","2428",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan Ayani - Koripan,,,,,./0.png
115.144449216622,-8.55628989901301,"589","2432",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Tapal Batas,,,,,./0.png
115.145482107302,-8.5530918260509,"590","2437",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Perempatan Jln. Kartini,,,,,./0.png
